Data,Hora,Year,Month,Valor,Descrição,,
17/04/23,21:50,2023,Abr,2000.00,Transferência_LuchtTransportesLtda,,"2000,00"
17/04/23,21:52,2023,Abr,-1000.00,Pix Enviado-Conta Transacional,,"-1000,00"
18/04/23,06:47,2023,Abr,-35.80,Panificadora 3 Irmaos Cu,,"-35,80"
18/04/23,08:01,2023,Abr,-30.95,Pao Nobre Cu,,"-30,95"
18/04/23,09:05,2023,Abr,-100.00,Garanzia Escapamentos Cu,,"-100,00"
18/04/23,10:20,2023,Abr,-400.00,Pix Enviado-Conta Transacional,,"-400,00"
18/04/23,10:42,2023,Abr,-115.00,Pix Enviado-Conta Transacional,,"-115,00"
18/04/23,10:43,2023,Abr,-258.00,Pix Enviado-Conta Transacional,,"-258,00"
18/04/23,10:47,2023,Abr,-258.00,Pix Enviado-Conta Transacional,,"-258,00"
18/04/23,13:09,2023,Abr,-200.00,Pix Enviado-Conta Transacional,,"-200,00"
18/04/23,18:20,2023,Abr,-100.00,Pix Enviado-Conta Transacional,,"-100,00"
18/04/23,20:14,2023,Abr,-750.00,Pix Enviado-Conta Transacional,,"-750,00"
18/04/23,20:15,2023,Abr,3000.00,Transferência_LuchtTransportesLtda,,"3000,00"
18/04/23,20:18,2023,Abr,-100.00,Saque Nacional ELO,,"-100,00"
18/04/23,20:28,2023,Abr,-70.00,Tycoon *Auto Posto Cru Cu,,"-70,00"
19/04/23,06:50,2023,Abr,-50.25,Panificadora 3 Irmaos Cu,,"-50,25"
19/04/23,08:08,2023,Abr,-750.00,Pix Enviado-Conta Transacional,,"-750,00"
19/04/23,13:27,2023,Abr,-120.00,Pix Enviado-Conta Transacional,,"-120,00"
19/04/23,16:22,2023,Abr,-40.00,Fgautoservico Cu,,"-40,00"
19/04/23,16:24,2023,Abr,1000.00,Transferência_LuchtTransportesLtda,,"1000,00"
19/04/23,16:25,2023,Abr,-1000.00,Pix Enviado-Conta Transacional,,"-1000,00"
19/04/23,16:29,2023,Abr,-100.00,Auto Posto Jiris Cu,,"-100,00"
19/04/23,22:31,2023,Abr,-171.28,Pix Enviado-Conta Transacional,,"-171,28"
20/04/23,10:04,2023,Abr,-6.20,Panificadora So Paulo Cu,,"-6,20"
20/04/23,10:29,2023,Abr,-398.26,Merc Nossa Senho Ap Cu,,"-398,26"
20/04/23,11:22,2023,Abr,-37.40,Evandrodorosario Cu,,"-37,40"
20/04/23,12:33,2023,Abr,-25.90,Beef & Cia Cu,,"-25,90"
20/04/23,14:56,2023,Abr,-150.00,Pix Enviado-Conta Transacional,,"-150,00"
20/04/23,15:15,2023,Abr,2000.00,Transferência_LuchtTransportesLtda,,"2000,00"
20/04/23,15:19,2023,Abr,-1250.00,Pix Enviado-Conta Transacional,,"-1250,00"
20/04/23,15:21,2023,Abr,-80.00,Zepaneleiro Sa,,"-80,00"
20/04/23,16:18,2023,Abr,-196.00,Auto Posto Jiris Cu,,"-196,00"
20/04/23,16:31,2023,Abr,-22.50,Sirlei De Fatima Olive Cu,,"-22,50"
20/04/23,16:43,2023,Abr,-7.50,Sirlei De Fatima Olive Cu,,"-7,50"
20/04/23,17:02,2023,Abr,-650.00,Pix Enviado-Conta Transacional,,"-650,00"
20/04/23,17:41,2023,Abr,2000.00,Transferência_LuchtTransportesLtda,,"2000,00"
20/04/23,17:56,2023,Abr,-1200.00,Pix Enviado-Conta Transacional,,"-1200,00"
20/04/23,17:59,2023,Abr,-344.00,Pix Enviado-Conta Transacional,,"-344,00"
20/04/23,18:16,2023,Abr,2000.00,Transferência_LuchtTransportesLtda,,"2000,00"
20/04/23,18:18,2023,Abr,-1000.00,Pix Enviado-Conta Transacional,,"-1000,00"
20/04/23,18:20,2023,Abr,-85.00,Pix Enviado-Conta Transacional,,"-85,00"
21/04/23,09:58,2023,Abr,-10.00,Auto Posto Jiris Cu,,"-10,00"
21/04/23,10:34,2023,Abr,-172.00,Pix Enviado-Conta Transacional,,"-172,00"
21/04/23,11:05,2023,Abr,-16.89,Posto Pinheiros Cu,,"-16,89"
21/04/23,11:55,2023,Abr,-726.00,Pix Enviado-Conta Transacional,,"-726,00"
21/04/23,14:42,2023,Abr,-26.83,Posto Pinheiros Cu,,"-26,83"
21/04/23,14:46,2023,Abr,-130.00,Pix Enviado-Conta Transacional,,"-130,00"
21/04/23,15:26,2023,Abr,-750.00,Pix Enviado-Conta Transacional,,"-750,00"
21/04/23,15:27,2023,Abr,1000.00,Transferência_LuchtTransportesLtda,,"1000,00"
21/04/23,20:01,2023,Abr,-9.90,Saque PRÃ‰-PAGO ELO,,"-9,90"
21/04/23,20:01,2023,Abr,-100.00,Saque Nacional ELO,,"-100,00"
21/04/23,20:11,2023,Abr,-10.00,Tycoon *Auto Posto Cru Cu,,"-10,00"
21/04/23,21:11,2023,Abr,-53.00,Pix Enviado-Conta Transacional,,"-53,00"
22/04/23,11:15,2023,Abr,500.00,Transferência_LuchtTransportesLtda,,"500,00"
22/04/23,11:21,2023,Abr,-500.00,Pix Enviado-Conta Transacional,,"-500,00"
22/04/23,13:06,2023,Abr,2000.00,Transferência_LuchtTransportesLtda,,"2000,00"
22/04/23,13:07,2023,Abr,-750.00,Pix Enviado-Conta Transacional,,"-750,00"
22/04/23,16:18,2023,Abr,-52.50,Panif Sao Paulo Cu,,"-52,50"
22/04/23,17:03,2023,Abr,-150.00,Pix Enviado-Conta Transacional,,"-150,00"
22/04/23,19:04,2023,Abr,-46.21,Supermercado Poema Cu,,"-46,21"
22/04/23,19:13,2023,Abr,-10.00,Tycoon *Auto Posto Cru Cu,,"-10,00"
22/04/23,19:27,2023,Abr,-30.00,Pix Enviado-Conta Transacional,,"-30,00"
22/04/23,20:26,2023,Abr,-9.90,Saque PRÃ‰-PAGO ELO,,"-9,90"
22/04/23,20:26,2023,Abr,-50.00,Saque Nacional ELO,,"-50,00"
23/04/23,15:46,2023,Abr,1400.00,Transferência_LuchtTransportesLtda,,"1400,00"
23/04/23,15:49,2023,Abr,-24.50,Carvalhosbebidas Cu,,"-24,50"
23/04/23,16:57,2023,Abr,-2244.80,Pix Enviado-Conta Transacional,,"-2244,80"
24/04/23,06:45,2023,Abr,-38.86,Pao Nobre Cu,,"-38,86"
24/04/23,07:23,2023,Abr,100.00,Transferência_LuchtTransportesLtda,,"100,00"
24/04/23,07:24,2023,Abr,-530.00,Pix Enviado-Conta Transacional,,"-530,00"
24/04/23,08:09,2023,Abr,-25.29,Pao Nobre Cu,,"-25,29"
24/04/23,12:21,2023,Abr,30.00,Transferência_LuchtTransportesLtda,,"30,00"
24/04/23,12:53,2023,Abr,-50.00,Pix Enviado-Conta Transacional,,"-50,00"
24/04/23,16:46,2023,Abr,400.00,Transferência_LuchtTransportesLtda,,"400,00"
24/04/23,16:48,2023,Abr,-200.00,Pix Enviado-Conta Transacional,,"-200,00"
24/04/23,17:10,2023,Abr,-4.00,Beef & Cia Cu,,"-4,00"
24/04/23,20:10,2023,Abr,-58.30,Pizza Do Momento Eire Cu,,"-58,30"
25/04/23,08:33,2023,Abr,900.00,Transferência_LuchtTransportesLtda,,"900,00"
25/04/23,08:33,2023,Abr,-750.00,Pix Enviado-Conta Transacional,,"-750,00"
25/04/23,09:34,2023,Abr,-258.00,Pix Enviado-Conta Transacional,,"-258,00"
25/04/23,11:08,2023,Abr,40.00,Transferência_LuchtTransportesLtda,,"40,00"
25/04/23,11:27,2023,Abr,-10.00,Auto Posto Jiris Cu,,"-10,00"
25/04/23,12:29,2023,Abr,-17.94,Merc Nossa Senho Ap Cu,,"-17,94"
25/04/23,12:35,2023,Abr,-21.00,Evandrodorosario Cu,,"-21,00"
25/04/23,13:01,2023,Abr,1520.00,Transferência_LuchtTransportesLtda,,"1520,00"
25/04/23,13:02,2023,Abr,-1520.00,Transferência para Lucht Transportes Ltda,,"-1520,00"
25/04/23,16:27,2023,Abr,1300.00,Transferência_LuchtTransportesLtda,,"1300,00"
25/04/23,16:27,2023,Abr,-750.00,Pix Enviado-Conta Transacional,,"-750,00"
25/04/23,17:04,2023,Abr,-250.00,Pix Enviado-Conta Transacional,,"-250,00"
25/04/23,17:06,2023,Abr,-250.00,Pix Enviado-Conta Transacional,,"-250,00"
25/04/23,17:41,2023,Abr,-8.00,Barcolaco Cu,,"-8,00"
26/04/23,07:16,2023,Abr,800.00,Transferência_LuchtTransportesLtda,,"800,00"
26/04/23,07:29,2023,Abr,-225.11,Auto Posto Jiris Cu,,"-225,11"
26/04/23,12:54,2023,Abr,400.00,Transferência_LuchtTransportesLtda,,"400,00"
26/04/23,13:07,2023,Abr,-258.00,Pix Enviado-Conta Transacional,,"-258,00"
26/04/23,17:48,2023,Abr,1800.00,Transferência_LuchtTransportesLtda,,"1800,00"
27/04/23,07:01,2023,Abr,-1000.00,Pix Enviado-Conta Transacional,,"-1000,00"
27/04/23,07:53,2023,Abr,-7.00,Panif Sao Paulo Cu,,"-7,00"
27/04/23,08:31,2023,Abr,-100.00,Aniltondemori Cu,,"-100,00"
27/04/23,10:22,2023,Abr,-61.88,Beef & Cia Cu,,"-61,88"
27/04/23,11:28,2023,Abr,-300.00,Pix Enviado-Conta Transacional,,"-300,00"
27/04/23,11:29,2023,Abr,400.00,Transferência_LuchtTransportesLtda,,"400,00"
27/04/23,12:04,2023,Abr,-200.00,Pix Enviado-Conta Transacional,,"-200,00"
27/04/23,12:05,2023,Abr,-268.00,Pix Enviado-Conta Transacional,,"-268,00"
27/04/23,12:48,2023,Abr,-238.16,Pagamento de Contas,,"-238,16"
27/04/23,13:13,2023,Abr,-488.00,Pix Enviado-Conta Transacional,,"-488,00"
27/04/23,19:39,2023,Abr,-52.00,Thiago Da Silva Biato Pa,,"-52,00"
27/04/23,20:21,2023,Abr,-172.00,Pix Enviado-Conta Transacional,,"-172,00"
27/04/23,21:04,2023,Abr,-12.00,Cutisque Cu,,"-12,00"
28/04/23,08:10,2023,Abr,-58.00,Auto Posto Jiris Cu,,"-58,00"
28/04/23,10:02,2023,Abr,-30.00,Auto Posto Jiris Cu,,"-30,00"
28/04/23,10:07,2023,Abr,1300.00,Transferência_LuchtTransportesLtda,,"1300,00"
28/04/23,10:44,2023,Abr,-750.00,Pix Enviado-Conta Transacional,,"-750,00"
28/04/23,13:07,2023,Abr,-250.00,Pix Enviado-Conta Transacional,,"-250,00"
28/04/23,13:40,2023,Abr,5000.00,Transferência_LuchtTransportesLtda,,"5000,00"
28/04/23,13:41,2023,Abr,-5000.00,Pix Enviado-Conta Transacional,,"-5000,00"
28/04/23,16:28,2023,Abr,-168.22,Beef & Cia Cu,,"-168,22"
28/04/23,18:04,2023,Abr,10000.00,Transferência_LuchtTransportesLtda,,"10000,00"
28/04/23,18:06,2023,Abr,-163.41,Pix Enviado-Conta Transacional,,"-163,41"
28/04/23,18:06,2023,Abr,-163.41,Pix Enviado-Conta Transacional,,"-163,41"
28/04/23,18:09,2023,Abr,163.41,Pix Env Não Processado,,"163,41"
28/04/23,18:19,2023,Abr,-17.50,Daniel Sebastiao Ramo Cu,,"-17,50"
28/04/23,19:25,2023,Abr,-1000.00,Pix Enviado-Conta Transacional,,"-1000,00"
28/04/23,20:53,2023,Abr,-20.00,Cutisque Cu,,"-20,00"
28/04/23,20:57,2023,Abr,-15.00,Laianemaiabatista Cu,,"-15,00"
28/04/23,22:07,2023,Abr,-53.00,Bobburguer Cu,,"-53,00"
28/04/23,22:08,2023,Abr,-1.00,Bobburguer Cu,,"-1,00"
28/04/23,23:34,2023,Abr,-30.00,Cutisque Cu,,"-30,00"
29/04/23,06:56,2023,Abr,-15.00,Auto Posto Jiris Cu,,"-15,00"
29/04/23,07:10,2023,Abr,-7.00,Pao Nobre Cu,,"-7,00"
29/04/23,08:22,2023,Abr,-4.00,Beef & Cia Cu,,"-4,00"
29/04/23,08:54,2023,Abr,-8000.00,Pix Enviado-Conta Transacional,,"-8000,00"
29/04/23,10:53,2023,Abr,-8.00,Beef & Cia Cu,,"-8,00"
29/04/23,11:41,2023,Abr,1500.00,Transferência_LuchtTransportesLtda,,"1500,00"
29/04/23,11:48,2023,Abr,-1000.00,Cleuzagomesdelima Cu,,"-1000,00"
29/04/23,12:08,2023,Abr,-45.00,Pix Enviado-Conta Transacional,,"-45,00"
29/04/23,12:16,2023,Abr,-14.00,Auto Posto Jiris Cu,,"-14,00"
29/04/23,12:20,2023,Abr,-45.00,Beef & Cia Cu,,"-45,00"
29/04/23,12:46,2023,Abr,-380.00,Fgautoservico Cu,,"-380,00"
29/04/23,13:40,2023,Abr,-50.00,Sm Lava Car Cu,,"-50,00"
29/04/23,16:32,2023,Abr,-235.00,Auto Posto Jiris Cu,,"-235,00"
29/04/23,16:34,2023,Abr,-10.50,Auto Posto Jiris Cu,,"-10,50"
29/04/23,17:06,2023,Abr,-40.00,Sm Lava Car Cu,,"-40,00"
29/04/23,23:20,2023,Abr,-89.00,Cutisque Cu,,"-89,00"
29/04/23,23:40,2023,Abr,-20.00,Laianemaiabatista Cu,,"-20,00"
30/04/23,09:43,2023,Abr,-10.00,Panificadora So Paulo Cu,,"-10,00"
30/04/23,11:12,2023,Abr,-113.66,Beef & Cia Cu,,"-113,66"
30/04/23,12:46,2023,Abr,-14.00,Auto Posto Jiris Cu,,"-14,00"
30/04/23,14:05,2023,Abr,-75.00,Sandraoliveira Fa,,"-75,00"
30/04/23,14:07,2023,Abr,-10.00,Sandraoliveira Fa,,"-10,00"
01/05/23,09:00,2023,Mai,-8.00,Panif Sao Paulo Cu,,"-8,00"
01/05/23,09:26,2023,Mai,-14.00,Auto Posto Jiris Cu,,"-14,00"
01/05/23,09:29,2023,Mai,-4.00,Auto Posto Jiris Cu,,"-4,00"
01/05/23,12:04,2023,Mai,-31.90,Roberto Silvano Nonato Cu,,"-31,90"
01/05/23,19:26,2023,Mai,-11.50,Aniltondemori Cu,,"-11,50"
02/05/23,01:37,2023,Mai,-13.00,Cutisque Cu,,"-13,00"
02/05/23,01:38,2023,Mai,-12.00,Cutisque Cu,,"-12,00"
02/05/23,02:06,2023,Mai,-11.00,Dillieburgere Cu,,"-11,00"
02/05/23,10:16,2023,Mai,-25.20,Aniltondemori Cu,,"-25,20"
02/05/23,13:44,2023,Mai,4000.00,Transferência_LuchtTransportesLtda,,"4000,00"
02/05/23,16:57,2023,Mai,4000.00,Transferência_LuchtTransportesLtda,,"4000,00"
02/05/23,16:58,2023,Mai,-300.00,Pix Enviado-Conta Transacional,,"-300,00"
02/05/23,17:11,2023,Mai,-7000.00,Pix Enviado-Conta Transacional,,"-7000,00"
02/05/23,17:23,2023,Mai,-450.00,Pix Enviado-Conta Transacional,,"-450,00"
03/05/23,08:06,2023,Mai,-8.00,Panif Sao Paulo Cu,,"-8,00"
03/05/23,09:21,2023,Mai,-20.00,Jhonathanwillian Cu,,"-20,00"
03/05/23,10:20,2023,Mai,-112.50,Aniltondemori Cu,,"-112,50"
03/05/23,12:26,2023,Mai,-34.00,Auto Posto Jiris Cu,,"-34,00"
03/05/23,13:50,2023,Mai,-27.00,Sandraoliveira Fa,,"-27,00"
03/05/23,18:55,2023,Mai,-67.00,Auto Posto Jiris Cu,,"-67,00"
03/05/23,18:59,2023,Mai,700.00,Transferência_LuchtTransportesLtda,,"700,00"
03/05/23,19:03,2023,Mai,-28.20,Auto Posto Jiris Cu,,"-28,20"
03/05/23,20:35,2023,Mai,-11.00,Bobburguer Cu,,"-11,00"
03/05/23,21:07,2023,Mai,-11.00,Dillieburgere Cu,,"-11,00"
03/05/23,22:36,2023,Mai,-15.00,Dillieburgere Cu,,"-15,00"
04/05/23,06:19,2023,Mai,-4.00,Auto Posto Jiris Cu,,"-4,00"
04/05/23,08:24,2023,Mai,10000.00,Transferência_LuchtTransportesLtda,,"10000,00"
04/05/23,08:53,2023,Mai,-14.00,Auto Posto Jiris Cu,,"-14,00"
04/05/23,09:33,2023,Mai,-10000.0,0,,"-10000,00"
04/05/23,11:13,2023,Mai,-48.27,Beef & Cia Cu,,"-48,27"
04/05/23,14:43,2023,Mai,-30.00,Garanzia Escapamentos Cu,,"-30,00"
04/05/23,15:26,2023,Mai,-104.99,Jj Vargas Comercio De Cu,,"-104,99"
04/05/23,18:13,2023,Mai,-180.70,Pix Enviado-Conta Transacional,,"-180,70"
04/05/23,18:27,2023,Mai,-28.04,Pix Enviado-Conta Transacional,,"-28,04"
04/05/23,20:14,2023,Mai,-10.00,Laianemaiabatista Cu,,"-10,00"
04/05/23,20:26,2023,Mai,-1000.00,Pix Enviado-Conta Transacional,,"-1000,00"
04/05/23,20:28,2023,Mai,2000.00,Transferência_LuchtTransportesLtda,,"2000,00"
04/05/23,21:41,2023,Mai,-50.00,Cutisque Cu,,"-50,00"
04/05/23,21:52,2023,Mai,3000.00,Transferência_LuchtTransportesLtda,,"3000,00"
04/05/23,23:28,2023,Mai,-43.00,Cutisque Cu,,"-43,00"
04/05/23,23:45,2023,Mai,-24.00,Tycoon *Auto Posto Cru Cu,,"-24,00"
05/05/23,09:01,2023,Mai,-1000.00,Pix Enviado-Conta Transacional,,"-1000,00"
05/05/23,09:04,2023,Mai,-1000.00,Pix Enviado-Conta Transacional,,"-1000,00"
05/05/23,11:58,2023,Mai,-30.88,Albertodossantos Cu,,"-30,88"
05/05/23,12:47,2023,Mai,-74.00,Aniltondemori Cu,,"-74,00"
05/05/23,12:49,2023,Mai,-300.00,Pix Enviado-Conta Transacional,,"-300,00"
05/05/23,17:58,2023,Mai,-640.22,Pix Enviado-Conta Transacional,,"-640,22"
05/05/23,19:40,2023,Mai,2000.00,Transferência_LuchtTransportesLtda,,"2000,00"
05/05/23,19:43,2023,Mai,-700.00,Pix Enviado-Conta Transacional,,"-700,00"
05/05/23,19:44,2023,Mai,-200.00,Pix Enviado-Conta Transacional,,"-200,00"
05/05/23,19:53,2023,Mai,10000.00,Transferência_LuchtTransportesLtda,,"10000,00"
05/05/23,20:08,2023,Mai,-1000.00,Pix Enviado-Conta Transacional,,"-1000,00"
06/05/23,13:41,2023,Mai,-500.00,Pix Enviado-Conta Transacional,,"-500,00"
06/05/23,17:04,2023,Mai,-2486.19,Pix Enviado-Conta Transacional,,"-2486,19"
06/05/23,17:13,2023,Mai,-112.85,Pix Enviado-Conta Transacional,,"-112,85"
06/05/23,17:57,2023,Mai,-636.50,Pix Enviado-Conta Transacional,,"-636,50"
06/05/23,17:58,2023,Mai,-1753.70,Pix Enviado-Conta Transacional,,"-1753,70"
07/05/23,12:09,2023,Mai,-300.00,Pix Enviado-Conta Transacional,,"-300,00"
08/05/23,09:30,2023,Mai,-1000.00,Pix Enviado-Conta Transacional,,"-1000,00"
08/05/23,09:31,2023,Mai,1200.00,Transferência_LuchtTransportesLtda,,"1200,00"
08/05/23,10:26,2023,Mai,-750.00,Pix Enviado-Conta Transacional,,"-750,00"
08/05/23,10:33,2023,Mai,-4000.00,Pix Enviado-Conta Transacional,,"-4000,00"
08/05/23,15:07,2023,Mai,-375.00,Pix Enviado-Conta Transacional,,"-375,00"
08/05/23,16:34,2023,Mai,-305.00,Pix Enviado-Conta Transacional,,"-305,00"
09/05/23,13:10,2023,Mai,-350.00,Pix Enviado-Conta Transacional,,"-350,00"
09/05/23,13:12,2023,Mai,350.00,Transferência_LuchtTransportesLtda,,"350,00"
09/05/23,14:47,2023,Mai,-20.00,Varejao Victoria Cu,,"-20,00"
09/05/23,14:51,2023,Mai,-15.00,Varejao Victoria Cu,,"-15,00"
09/05/23,16:06,2023,Mai,2000.00,Transferência_LuchtTransportesLtda,,"2000,00"
09/05/23,16:07,2023,Mai,-1000.00,Pix Enviado-Conta Transacional,,"-1000,00"
09/05/23,16:59,2023,Mai,-200.00,Hospital Novo Mundo Cu,,"-200,00"
09/05/23,17:25,2023,Mai,-24.50,49845760 Inacio Koiti Cu,,"-24,50"
09/05/23,17:42,2023,Mai,-120.00,Hospital Novo Mundo Cu,,"-120,00"
09/05/23,17:49,2023,Mai,-270.00,Casas Da Ortopedia Lt Cu,,"-270,00"
09/05/23,18:48,2023,Mai,-100.00,Posto Avenida Brasilia Cu,,"-100,00"
09/05/23,18:48,2023,Mai,-100.00,Pagamento cancelado,,"-100,00"
09/05/23,21:48,2023,Mai,-25.74,Pix Enviado-Conta Transacional,,"-25,74"
10/05/23,07:29,2023,Mai,-2200.00,Pix Enviado-Conta Transacional,,"-2200,00"
10/05/23,07:31,2023,Mai,3000.00,Transferência_LuchtTransportesLtda,,"3000,00"
10/05/23,12:03,2023,Mai,-600.00,Pix Enviado-Conta Transacional,,"-600,00"
10/05/23,14:10,2023,Mai,-522.00,Pix Enviado-Conta Transacional,,"-522,00"
10/05/23,14:18,2023,Mai,3000.00,Transferência_LuchtTransportesLtda,,"3000,00"
10/05/23,16:13,2023,Mai,-120.00,Hospital Novo Mundo Cu,,"-120,00"
10/05/23,16:28,2023,Mai,-30.00,49845760 Inacio Koiti Cu,,"-30,00"
10/05/23,17:16,2023,Mai,-720.00,Pix Enviado-Conta Transacional,,"-720,00"
10/05/23,17:47,2023,Mai,-80.00,Pix Enviado-Conta Transacional,,"-80,00"
10/05/23,17:49,2023,Mai,-258.00,Pix Enviado-Conta Transacional,,"-258,00"
10/05/23,18:36,2023,Mai,-31.00,Barcolaco Cu,,"-31,00"
10/05/23,19:55,2023,Mai,-100.00,Pix Enviado-Conta Transacional,,"-100,00"
10/05/23,20:42,2023,Mai,-1000.00,Pix Enviado-Conta Transacional,,"-1000,00"
10/05/23,20:47,2023,Mai,-100.00,Transferência para Lucht Transportes Ltda,,"-100,00"
10/05/23,21:44,2023,Mai,-65.70,Mp *Estacaopastel Os,,"-65,70"
11/05/23,09:40,2023,Mai,-16.00,Auto Posto Jiris Cu,,"-16,00"
11/05/23,10:48,2023,Mai,-274.02,Auto Posto Jiris Cu,,"-274,02"
11/05/23,11:46,2023,Mai,-2100.00,Pix Enviado-Conta Transacional,,"-2100,00"
11/05/23,11:48,2023,Mai,3000.00,Transferência_LuchtTransportesLtda,,"3000,00"
11/05/23,11:48,2023,Mai,-150.00,Pix Enviado-Conta Transacional,,"-150,00"
11/05/23,13:47,2023,Mai,-550.00,Pix Enviado-Conta Transacional,,"-550,00"
11/05/23,21:29,2023,Mai,-1000.00,Pix Enviado-Conta Transacional,,"-1000,00"
11/05/23,21:31,2023,Mai,2000.00,Transferência_LuchtTransportesLtda,,"2000,00"
11/05/23,21:43,2023,Mai,-27.00,Cutisque Cu,,"-27,00"
12/05/23,06:42,2023,Mai,-600.00,Pix Enviado-Conta Transacional,,"-600,00"
12/05/23,06:43,2023,Mai,-300.00,Pix Enviado-Conta Transacional,,"-300,00"
12/05/23,06:43,2023,Mai,10000.00,Transferência_LuchtTransportesLtda,,"10000,00"
12/05/23,06:49,2023,Mai,-3000.00,Pix Enviado-Conta Transacional,,"-3000,00"
12/05/23,07:11,2023,Mai,-5000.00,Pix Enviado-Conta Transacional,,"-5000,00"
12/05/23,09:42,2023,Mai,-500.00,Pix Enviado-Conta Transacional,,"-500,00"
12/05/23,10:23,2023,Mai,-108.50,Aniltondemori Cu,,"-108,50"
12/05/23,11:15,2023,Mai,-23.39,Beef & Cia Cu,,"-23,39"
12/05/23,13:30,2023,Mai,-50.00,Pix Enviado-Conta Transacional,,"-50,00"
12/05/23,13:46,2023,Mai,-33.00,Auto Posto Jiris Cu,,"-33,00"
12/05/23,17:28,2023,Mai,-1400.00,Pix Enviado-Conta Transacional,,"-1400,00"
12/05/23,17:30,2023,Mai,-1319.00,Pix Enviado-Conta Transacional,,"-1319,00"
12/05/23,17:31,2023,Mai,5000.00,Transferência_LuchtTransportesLtda,,"5000,00"
12/05/23,17:34,2023,Mai,-1100.00,Pix Enviado-Conta Transacional,,"-1100,00"
12/05/23,18:22,2023,Mai,-2000.00,Pix Enviado-Conta Transacional,,"-2000,00"
12/05/23,19:43,2023,Mai,-850.00,Pix Enviado-Conta Transacional,,"-850,00"
12/05/23,19:49,2023,Mai,500.00,Transferência_LuchtTransportesLtda,,"500,00"
12/05/23,21:36,2023,Mai,-278.00,Cutisque Cu,,"-278,00"
13/05/23,08:41,2023,Mai,-3000.00,Pix Enviado-Conta Transacional,,"-3000,00"
13/05/23,08:43,2023,Mai,3000.00,Transferência_LuchtTransportesLtda,,"3000,00"
13/05/23,10:32,2023,Mai,-75.00,Construcao Civil Kuste Cu,,"-75,00"
13/05/23,15:09,2023,Mai,-277.00,Dimed Sa Distribuidor Cu,,"-277,00"
13/05/23,15:10,2023,Mai,-4.30,Dimed Sa Distribuidor Cu,,"-4,30"
13/05/23,15:13,2023,Mai,400.00,Transferência_LuchtTransportesLtda,,"400,00"
13/05/23,15:32,2023,Mai,-16.80,Sirlei De Fatima Olive Cu,,"-16,80"
13/05/23,16:34,2023,Mai,-14.00,Auto Posto Jiris Cu,,"-14,00"
13/05/23,19:12,2023,Mai,-50.00,Auto Posto Jiris Cu,,"-50,00"
13/05/23,19:29,2023,Mai,-89.48,Aniltondemori Cu,,"-89,48"
13/05/23,20:02,2023,Mai,-52.00,Bobburguer Cu,,"-52,00"
13/05/23,21:19,2023,Mai,-47.00,Cutisque Cu,,"-47,00"
14/05/23,10:58,2023,Mai,-4.00,Auto Posto Jiris Cu,,"-4,00"
14/05/23,12:39,2023,Mai,-14.00,Auto Posto Jiris Cu,,"-14,00"
14/05/23,12:55,2023,Mai,100.00,Transferência_LuchtTransportesLtda,,"100,00"
14/05/23,14:01,2023,Mai,-197.00,Sandraoliveira Fa,,"-197,00"
14/05/23,18:58,2023,Mai,-1500.00,Pix Enviado-Conta Transacional,,"-1500,00"
14/05/23,19:00,2023,Mai,2200.00,Transferência_LuchtTransportesLtda,,"2200,00"
14/05/23,20:38,2023,Mai,-19.98,Tycoon *Auto Posto Cru Cu,,"-19,98"
15/05/23,07:26,2023,Mai,-4.00,Auto Posto Jiris Cu,,"-4,00"
15/05/23,07:59,2023,Mai,-14.50,Panif Sao Paulo Cu,,"-14,50"
15/05/23,09:28,2023,Mai,-484.00,Pix Enviado-Conta Transacional,,"-484,00"
15/05/23,09:30,2023,Mai,-172.00,Pix Enviado-Conta Transacional,,"-172,00"
15/05/23,10:20,2023,Mai,-34.00,Fukudenki Cu,,"-34,00"
15/05/23,10:22,2023,Mai,35.00,Transferência_LuchtTransportesLtda,,"35,00"
16/05/23,08:19,2023,Mai,360.00,Transferência_LuchtTransportesLtda,,"360,00"
16/05/23,08:31,2023,Mai,-350.00,Pix Enviado-Conta Transacional,,"-350,00"
16/05/23,09:08,2023,Mai,-11.00,Panificadora So Paulo Cu,,"-11,00"
16/05/23,12:55,2023,Mai,-800.00,Pix Enviado-Conta Transacional,,"-800,00"
16/05/23,12:56,2023,Mai,-500.00,Pix Enviado-Conta Transacional,,"-500,00"
16/05/23,12:57,2023,Mai,2500.00,Transferência_LuchtTransportesLtda,,"2500,00"
16/05/23,16:07,2023,Mai,-200.00,Marshal Sound Cu,,"-200,00"
16/05/23,17:11,2023,Mai,-1800.00,Pix Enviado-Conta Transacional,,"-1800,00"
16/05/23,17:13,2023,Mai,2500.00,Transferência_LuchtTransportesLtda,,"2500,00"
16/05/23,17:18,2023,Mai,-20.00,Borracharia Cu,,"-20,00"
16/05/23,18:20,2023,Mai,-26.00,Barcolaco Cu,,"-26,00"
16/05/23,20:59,2023,Mai,-11.00,Bobburguer Cu,,"-11,00"
16/05/23,21:26,2023,Mai,-100.00,Tycoon *Auto Posto Cru Cu,,"-100,00"
17/05/23,08:33,2023,Mai,-60.00,Auto Posto Jiris Cu,,"-60,00"
17/05/23,08:54,2023,Mai,-500.00,Pix Enviado-Conta Transacional,,"-500,00"
17/05/23,12:41,2023,Mai,-4500.00,Pix Enviado-Conta Transacional,,"-4500,00"
17/05/23,12:43,2023,Mai,4000.00,Transferência_LuchtTransportesLtda,,"4000,00"
